0.000000000000000000e+00,1.013672530948728081e+03,1.137377246123729947e+03,1.365454503086792784e+03,1.534509042006595564e+03,1.560527795330797744e+03,1.807835999199042362e+03
0.000000000000000000e+00,5.915107775856666876e+02,7.069483715236920034e+02,7.668317938113938226e+02,7.753347664073886563e+02,8.416186784999487145e+02,8.821065695254740149e+02
0.000000000000000000e+00,6.059364653162904233e+02,7.856252287191393862e+02,8.288208491586103719e+02,1.122749749498970004e+03,1.365454503086792784e+03,1.714131558545026110e+03
0.000000000000000000e+00,6.050462792216807202e+02,9.384604413612754570e+02,1.158500323694387134e+03,1.190018487251353690e+03,1.217651838581127322e+03,2.054948174528983145e+03
0.000000000000000000e+00,5.516556897195931697e+02,6.833973953710973319e+02,7.862499602543709898e+02,1.007991567425045446e+03,1.012338382162802304e+03,1.037247318627529694e+03
0.000000000000000000e+00,4.933203827128978673e+02,7.304149505589271030e+02,1.012338382162802304e+03,1.267640721971332141e+03,1.371440483579218153e+03,1.460142801235550451e+03
0.000000000000000000e+00,5.315665527476310217e+02,5.468756714281593077e+02,6.211376659002414726e+02,8.093139069607045712e+02,8.459869975360140870e+02,8.838823451116104479e+02
0.000000000000000000e+00,4.072664975172890536e+02,5.563640894234637244e+02,5.600196425126532631e+02,5.855211353999102357e+02,6.216518318158484817e+02,6.358089335641643629e+02
0.000000000000000000e+00,4.314417689561361726e+02,9.862266473787858558e+02,1.047574818330414018e+03,1.207700707957066697e+03,1.237804104048778754e+03,1.316058889259899388e+03
0.000000000000000000e+00,2.543387308295769344e+03,2.672098613449735694e+03,2.904133089236786418e+03,3.167213286155512378e+03,4.342174800719105406e+03,6.582617336591882122e+03
0.000000000000000000e+00,2.543387308295769344e+03,4.574256660923171694e+03,4.725566315268467406e+03,4.747248992837851802e+03,4.848288151502548317e+03,5.061315244084288679e+03
0.000000000000000000e+00,1.492265056885002650e+03,1.905497835212624977e+03,2.036281414736185297e+03,2.720306232761304273e+03,2.849123549444635955e+03,3.210347021740796208e+03
0.000000000000000000e+00,7.955186987117273247e+02,1.005315373402794421e+03,1.316683712969823318e+03,1.538087123670177562e+03,1.541492134264719425e+03,1.610023291756985827e+03
0.000000000000000000e+00,7.635168629441002395e+02,1.150673715698763999e+03,1.164702537131262488e+03,1.454737433353524466e+03,1.497349324640045324e+03,1.538892783789696068e+03
0.000000000000000000e+00,7.635168629441002395e+02,1.305768739095863111e+03,1.329060194272629587e+03,1.450133442135585028e+03,1.540296075434849627e+03,1.550214823822814651e+03
0.000000000000000000e+00,4.313293405276297676e+02,4.343489380670798710e+02,5.496589851899084351e+02,7.396316650874271090e+02,1.467973433002109914e+03,3.067775578493316061e+03
0.000000000000000000e+00,5.904210362106011871e+02,6.097335483635454239e+02,6.126124386592227893e+02,7.069483715236920034e+02,9.756054530392908646e+02,1.053402107459445006e+03
0.000000000000000000e+00,8.553870468974848791e+02,9.176736892817621083e+02,9.596317001850241013e+02,1.044903823325381381e+03,1.239743118553194563e+03,1.316683712969823318e+03
0.000000000000000000e+00,4.907422948962112628e+02,5.423135624341327912e+02,5.648929102051113205e+02,6.876503471968875374e+02,7.109606177560048081e+02,7.605708382524273929e+02
0.000000000000000000e+00,7.811209893480011033e+02,8.816189653132469175e+02,1.034537094550021493e+03,1.034559326476737169e+03,1.102547051150199195e+03,1.157381095404620737e+03
0.000000000000000000e+00,4.033707971581482639e+02,4.939787444819867801e+02,5.140661436041085608e+02,5.363916479588398261e+02,6.536933531863392091e+02,6.734292835925684813e+02
0.000000000000000000e+00,2.281873134072093762e+03,2.548578819656162977e+03,2.695746278862311556e+03,2.827327359893084576e+03,2.902329409284893700e+03,2.995831103383500249e+03
0.000000000000000000e+00,8.263479896508491720e+02,1.467973433002109914e+03,1.507941311855338654e+03,1.550882651911484800e+03,1.675290124127758418e+03,1.883942408886216526e+03
0.000000000000000000e+00,1.252339410862726254e+03,1.278679005849396162e+03,1.566720779207322494e+03,1.777645633977705984e+03,2.019113666934083312e+03,2.036278468186510054e+03
0.000000000000000000e+00,3.058463666614334784e+02,6.523802572120035848e+02,9.141001039273543256e+02,9.571238164417391090e+02,1.125700670693590837e+03,1.217924053461462790e+03
0.000000000000000000e+00,9.850436538549954548e+02,1.018093807072806044e+03,1.044903823325381381e+03,1.190628825453172112e+03,1.402108768961951910e+03,1.589762875399976110e+03
0.000000000000000000e+00,5.516556897195931697e+02,5.904828532650207080e+02,6.567153112270186739e+02,7.078361392299774479e+02,7.371241415121336331e+02,8.485210663265821722e+02
0.000000000000000000e+00,4.695327464618415547e+02,8.124069177450423922e+02,8.941996421381525124e+02,1.000407916801941383e+03,1.079087114184948405e+03,1.124729745316624985e+03
0.000000000000000000e+00,2.441650875944388645e+03,3.092210374473250340e+03,6.300193330366933878e+03,6.639372560716863518e+03,6.718222458359055963e+03,6.735146472052408171e+03
0.000000000000000000e+00,4.745840283869654286e+02,5.628596627934888375e+02,6.156703663487467111e+02,6.680067364929788027e+02,7.676861337812479178e+02,7.915036323353165244e+02
0.000000000000000000e+00,4.879026542252050263e+02,5.323654759655249791e+02,5.628596627934888375e+02,6.719129407892066865e+02,6.731686267199326039e+02,6.734292835925684813e+02
0.000000000000000000e+00,4.993345571858611152e+02,5.133877676766363720e+02,6.596142812280522776e+02,8.403082767651404765e+02,8.826641490397125835e+02,9.400755288805256669e+02
0.000000000000000000e+00,4.490445412205787079e+02,8.521320320232071026e+02,9.837118480530770057e+02,9.923184972578109182e+02,1.371440483579218153e+03,1.751353476600312206e+03
0.000000000000000000e+00,5.788445387148435657e+02,6.032802002386619051e+02,6.596142812280522776e+02,7.946068210127572229e+02,8.142468913050881838e+02,8.964435286173915074e+02
0.000000000000000000e+00,3.058463666614334784e+02,6.561844252952062106e+02,8.771465099970471329e+02,8.972987239487192710e+02,1.022647544367070736e+03,1.168438273936625137e+03
0.000000000000000000e+00,4.033707971581482639e+02,4.599934782146373209e+02,4.879026542252050263e+02,5.002749244165651703e+02,5.083207648719458120e+02,5.477554198727749508e+02
0.000000000000000000e+00,3.155091123882161241e+02,1.083219737634059129e+03,1.115195498556194934e+03,1.399567433173550171e+03,1.517702210580191604e+03,1.535945962591132229e+03
0.000000000000000000e+00,7.605708382524273929e+02,1.070899621813361136e+03,1.089645814014810867e+03,1.146853085621693708e+03,1.181345842672669733e+03,1.201993344407530458e+03
0.000000000000000000e+00,5.992728927625544202e+02,6.097335483635454239e+02,6.453394455633407460e+02,7.393328073337473825e+02,7.668317938113938226e+02,9.547989317128501625e+02
0.000000000000000000e+00,5.070207096362041170e+02,6.358089335641643629e+02,6.717998213753855907e+02,7.545110999846191362e+02,7.671831593563561000e+02,9.368825967003549522e+02
0.000000000000000000e+00,5.323842597222424047e+02,8.407508548910312811e+02,8.619837585476886943e+02,8.813109553386931339e+02,9.378182126617076619e+02,9.479620245558363649e+02
0.000000000000000000e+00,1.217651838581127322e+03,1.224145416198582097e+03,1.322103248615629127e+03,1.591590713720082022e+03,1.670255669051897030e+03,1.905497835212624977e+03
0.000000000000000000e+00,7.004284403134984132e+02,3.092210374473250340e+03,3.235974505461994340e+03,3.570035994216304971e+03,3.637694599605634721e+03,3.674656310459523866e+03
0.000000000000000000e+00,9.862266473787858558e+02,1.084391073367906301e+03,1.103592769095557287e+03,1.166695332981151523e+03,1.346125922787314948e+03,1.861242595687085668e+03
0.000000000000000000e+00,4.577106072618374242e+02,5.323654759655249791e+02,5.363916479588398261e+02,5.477554198727749508e+02,6.808098119151926539e+02,8.019812965400128633e+02
0.000000000000000000e+00,1.322103248615629127e+03,1.492265056885002650e+03,1.799531883574170024e+03,2.393118676539047101e+03,2.704738804394982708e+03,2.961241462630158367e+03
0.000000000000000000e+00,5.042301062015238244e+02,5.512594670388890563e+02,5.648929102051113205e+02,6.230024077000024363e+02,6.575142584005308208e+02,7.014998218103836507e+02
0.000000000000000000e+00,4.490445412205787079e+02,7.404795743300418280e+02,7.864731400372170356e+02,1.102778762943864422e+03,1.518400474183276856e+03,1.903442670531476779e+03
0.000000000000000000e+00,5.109236733603170819e+02,5.904210362106011871e+02,5.915107775856666876e+02,5.992728927625544202e+02,6.206520764486331245e+02,7.460261389522487434e+02
0.000000000000000000e+00,4.907422948962112628e+02,5.038710152410039314e+02,5.042301062015238244e+02,5.397555002035643383e+02,5.855211353999102357e+02,6.147235150862539967e+02
0.000000000000000000e+00,7.856252287191393862e+02,8.212691398074081235e+02,9.301343988908270148e+02,1.124701738239965607e+03,1.137377246123729947e+03,1.368434141637806306e+03
0.000000000000000000e+00,1.711799637808116813e+03,2.326599020029020721e+03,2.536160681029496573e+03,2.672098613449735694e+03,5.061315244084288679e+03,9.200088477835417507e+03
0.000000000000000000e+00,1.546260974092019069e+03,2.536160681029496573e+03,2.737706339255545572e+03,4.342174800719105406e+03,6.314842753386658842e+03,1.040042874116254825e+04
0.000000000000000000e+00,1.546260974092019069e+03,1.711799637808116813e+03,1.741668452949642187e+03,2.904133089236786418e+03,4.848288151502548317e+03,9.097749556895925707e+03
0.000000000000000000e+00,4.420757853581216068e+02,5.002749244165651703e+02,6.536933531863392091e+02,7.283783357569059262e+02,8.138249197462560005e+02,8.308333166165160719e+02
0.000000000000000000e+00,5.133877676766363720e+02,7.088942093147609285e+02,7.541140497298800938e+02,8.142468913050881838e+02,8.468346946128269792e+02,1.102547051150199195e+03
0.000000000000000000e+00,5.046256037895818167e+02,5.070207096362041170e+02,5.094065174298420970e+02,5.788445387148435657e+02,6.216518318158484817e+02,7.603459738829423031e+02
0.000000000000000000e+00,5.397555002035643383e+02,5.563640894234637244e+02,6.355918501680146164e+02,6.948129244624052490e+02,7.014998218103836507e+02,7.528532393501404840e+02
0.000000000000000000e+00,5.109236733603170819e+02,6.126124386592227893e+02,6.453394455633407460e+02,8.821065695254740149e+02,9.682530660937769653e+02,1.001576756918809451e+03
0.000000000000000000e+00,4.343489380670798710e+02,5.780709299039349389e+02,7.270226956567449861e+02,8.813206000088730434e+02,1.550882651911484800e+03,3.164692402114303604e+03
0.000000000000000000e+00,3.113037102252396835e+02,3.517740752244258147e+02,5.904828532650207080e+02,6.022457969965419124e+02,6.068410005924122288e+02,6.593966939559221601e+02
0.000000000000000000e+00,6.833973953710973319e+02,6.844435696242605900e+02,6.995834474885751888e+02,7.078361392299774479e+02,8.202036332521332724e+02,8.736955991648350164e+02
0.000000000000000000e+00,6.059364653162904233e+02,1.124701738239965607e+03,1.137490659302308359e+03,1.349861474374315094e+03,1.560527795330797744e+03,1.856483503831908592e+03
0.000000000000000000e+00,8.446147050578742892e+02,8.941996421381525124e+02,9.016939613860125746e+02,1.008275260035671067e+03,1.290588625395404506e+03,1.345777098928347868e+03
0.000000000000000000e+00,7.460261389522487434e+02,7.579221595916034175e+02,7.753347664073886563e+02,9.756054530392908646e+02,1.001576756918809451e+03,1.206108204101107958e+03
0.000000000000000000e+00,3.005295326586057740e+02,5.797516709764621510e+02,6.348842414172838744e+02,6.593966939559221601e+02,7.073351398029084294e+02,8.485210663265821722e+02
0.000000000000000000e+00,6.787260124674756980e+02,7.284531556661690956e+02,8.826641490397125835e+02,8.964435286173915074e+02,1.134565114922894054e+03,1.134991629925084453e+03
0.000000000000000000e+00,6.206520764486331245e+02,7.579221595916034175e+02,7.863396212833231402e+02,8.416186784999487145e+02,9.232545694444193032e+02,9.547989317128501625e+02
0.000000000000000000e+00,4.072664975172890536e+02,5.094065174298420970e+02,6.282610922220155771e+02,6.717998213753855907e+02,8.805185971914505672e+02,8.902971414084175876e+02
0.000000000000000000e+00,5.046256037895818167e+02,5.323842597222424047e+02,5.600196425126532631e+02,6.282610922220155771e+02,6.948129244624052490e+02,7.545110999846191362e+02
0.000000000000000000e+00,4.695327464618415547e+02,8.446147050578742892e+02,8.459113428722894241e+02,8.816189653132469175e+02,9.918003831416884850e+02,1.179346005207971075e+03
0.000000000000000000e+00,5.478120115514079771e+02,5.496589851899084351e+02,7.270226956567449861e+02,1.150512929088587043e+03,1.930418866463959830e+03,3.235974505461994340e+03
0.000000000000000000e+00,6.910665669817923344e+02,7.286466907905366952e+02,8.093139069607045712e+02,8.851909398542214831e+02,8.967608376819317755e+02,1.099774522345375999e+03
0.000000000000000000e+00,4.188722955746775369e+02,4.208527058247339028e+02,4.914610869641664976e+02,5.797516709764621510e+02,5.918310569748769012e+02,6.068410005924122288e+02
0.000000000000000000e+00,4.208527058247339028e+02,4.239351365480337108e+02,4.577106072618374242e+02,4.939787444819867801e+02,5.739364076271865542e+02,6.680067364929788027e+02
0.000000000000000000e+00,4.993345571858611152e+02,6.787260124674756980e+02,7.541140497298800938e+02,7.811209893480011033e+02,8.459113428722894241e+02,9.016939613860125746e+02
0.000000000000000000e+00,7.004284403134984132e+02,2.441650875944388645e+03,3.867955920121117288e+03,4.217819223247956870e+03,4.286095425909226833e+03,4.307639841026638351e+03
0.000000000000000000e+00,4.933203827128978673e+02,9.923184972578109182e+02,1.033633881023643653e+03,1.102778762943864422e+03,1.420014788655385701e+03,1.428209718493751097e+03
0.000000000000000000e+00,7.849350291584647721e+02,1.054807091367895509e+03,1.087639186495227477e+03,1.158500323694387134e+03,1.342683507011239044e+03,1.346125922787314948e+03
0.000000000000000000e+00,3.155091123882161241e+02,9.006247831366845276e+02,9.232545694444193032e+02,1.325502923421898686e+03,1.423237506532202133e+03,1.429490118888549659e+03
0.000000000000000000e+00,4.239351365480337108e+02,4.599934782146373209e+02,4.745840283869654286e+02,4.914610869641664976e+02,5.140661436041085608e+02,6.719129407892066865e+02
0.000000000000000000e+00,7.396316650874271090e+02,7.436800387263328957e+02,8.263479896508491720e+02,8.813206000088730434e+02,1.150512929088587043e+03,2.363271884485574901e+03
0.000000000000000000e+00,2.756392570008851521e+02,3.517740752244258147e+02,6.567153112270186739e+02,6.705781087986692910e+02,6.995834474885751888e+02,7.073351398029084294e+02
0.000000000000000000e+00,2.756392570008851521e+02,3.113037102252396835e+02,5.519094128568564201e+02,5.918310569748769012e+02,6.348842414172838744e+02,7.371241415121336331e+02
0.000000000000000000e+00,4.451494131187864696e+02,7.864731400372170356e+02,9.837118480530770057e+02,1.675290124127758418e+03,1.703565378845202986e+03,2.131008681352565418e+03
0.000000000000000000e+00,2.805619361210639795e+02,4.653568523187340134e+02,5.038710152410039314e+02,5.423135624341327912e+02,6.211376659002414726e+02,6.230024077000024363e+02
0.000000000000000000e+00,2.805619361210639795e+02,3.932073244485661689e+02,5.315665527476310217e+02,6.147235150862539967e+02,6.575142584005308208e+02,6.876503471968875374e+02
0.000000000000000000e+00,7.849350291584647721e+02,9.384604413612754570e+02,1.129183333210334013e+03,1.625773661983733746e+03,1.670255669051897030e+03,1.861242595687085668e+03
0.000000000000000000e+00,4.451494131187864696e+02,7.404795743300418280e+02,8.521320320232071026e+02,1.428209718493751097e+03,1.843905095171657649e+03,1.883942408886216526e+03
0.000000000000000000e+00,9.301343988908270148e+02,1.122749749498970004e+03,1.159378281666514567e+03,1.349861474374315094e+03,1.402108768961951910e+03,1.403974358740215848e+03
0.000000000000000000e+00,4.313293405276297676e+02,5.478120115514079771e+02,5.780709299039349389e+02,7.436800387263328957e+02,1.507941311855338654e+03,3.027689217868967262e+03
0.000000000000000000e+00,8.212691398074081235e+02,8.288208491586103719e+02,1.013672530948728081e+03,1.137490659302308359e+03,1.410616531875335795e+03,1.449985172337979520e+03
0.000000000000000000e+00,6.277053448872328545e+02,6.523802572120035848e+02,6.561844252952062106e+02,7.283783357569059262e+02,8.124069177450423922e+02,9.913838812488329495e+02
0.000000000000000000e+00,3.005295326586057740e+02,4.188722955746775369e+02,5.519094128568564201e+02,6.022457969965419124e+02,6.705781087986692910e+02,7.261714673546462109e+02
0.000000000000000000e+00,6.844435696242605900e+02,7.304149505589271030e+02,7.862499602543709898e+02,1.033633881023643653e+03,1.137479230579618161e+03,1.242939258371059850e+03
0.000000000000000000e+00,8.553870468974848791e+02,1.005315373402794421e+03,1.168189625018130300e+03,1.190628825453172112e+03,1.281934475704589204e+03,1.399567433173550171e+03
0.000000000000000000e+00,6.032802002386619051e+02,6.878037510802046199e+02,7.284531556661690956e+02,7.603459738829423031e+02,8.065066645725873968e+02,8.403082767651404765e+02
